ZIP,BKCLASS,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
40004,NM,20201231,341638,387090,KENTUCKY,42757.0,TOWN&COUNTRY BANK&TRUST CO,BARDSTOWN,201 N. 3RD ST.,99991231,15703,19070909,344333,15703_20201231
42539,SM,20201231,228541,280807,KENTUCKY,26499.0,CASEY COUNTY BANK INC,LIBERTY,176 WALLACE WILKINSON BLVD.,99991231,15708,19391220,254308,15708_20201231
58638,N,20201231,848549,951710,NORTH DAKOTA,79615.0,DAKOTA COMMUNITY B&T NA,HEBRON,609 MAIN ST.,99991231,15728,19400101,872095,15728_20201231
72342,NM,20201231,297401,328835,ARKANSAS,28856.0,PARTNERS BANK,HELENA,302 CHERRY ST.,99991231,15729,19400401,299979,15729_20201231
76638,NM,20201231,79419,87627,TEXAS,7705.0,SECURITY BANK OF CRAWFORD,CRAWFORD,6688 N LONE STAR PKWY.,99991231,15731,19400330,79922,15731_20201231
57013,NM,20201231,401252,467598,SOUTH DAKOTA,47307.0,SECURITY SAVINGS BANK,CANTON,100 S WEST ST.,99991231,15734,19200614,420291,15734_20201231
50677,NM,20201231,74273,102473,IOWA,10980.0,SECURITY STATE BANK,WAVERLY,"933 16TH ST, S.W.",99991231,15738,19400423,91493,15738_20201231
58646,NM,20201231,93356,113560,NORTH DAKOTA,16745.0,COMMERCIAL BANK OF MOTT,MOTT,325 BROWN AVE.,99991231,15741,19400612,96815,15741_20201231
59858,SM,20201231,98573,108626,MONTANA,8638.0,GRANITE MOUNTAIN BK DBA GRAN,PHILIPSBURG,139 E. BROADWAY ST,99991231,15744,19400415,99988,15744_20201231
57332,NM,20201231,51826,59486,SOUTH DAKOTA,7511.0,SECURITY STATE BANK,EMERY,117 N 3RD ST,99991231,15749,19200101,51975,15749_20201231
64085,NM,20201231,34292,37569,MISSOURI,3228.0,STATE BANK,RICHMOND,803 WOLLARD BLVD.,99991231,15751,19400701,34341,15751_20201231
61342,NM,20201231,1139481,1328139,ILLINOIS,138932.0,FIRST STATE BANK,MENDOTA,706-8 WASHINGTON ST.,99991231,15752,19400706,1189207,15752_20201231
80807,SM,20201231,56323,75691,COLORADO,9121.0,BANK OF BURLINGTON,BURLINGTON,410 14TH ST.,99991231,15759,19310101,66570,15759_20201231
62806,N,20201231,265808,331139,ILLINOIS,56642.0,CITIZENS NB OF ALBION,ALBION,10 W. ELM ST.,99991231,15760,19400805,274497,15760_20201231
74871,NM,20201231,27264,31117,OKLAHOMA,3816.0,FIRST AMERICAN BANK,STONEWALL,301 W. MAIN ST.,99991231,15762,19400704,27301,15762_20201231
62075,N,20201231,146987,171530,ILLINOIS,19583.0,FIRST NB OF NOKOMIS,NOKOMIS,122 W. STATE ST.,99991231,15763,19400903,151947,15763_20201231
56136,NM,20201231,37030,41763,MINNESOTA,4713.0,FIRST SECURITY BANK-HENDRICK,HENDRICKS,113 S. MAIN ST.,99991231,15767,19400830,37051,15767_20201231
30553,NM,20201231,481954,545408,GEORGIA,59092.0,NORTHEAST GEORGIA BANK,LAVONIA,69 AUGUSTA RD.,99991231,15771,19340101,486316,15771_20201231
52637,NM,20201231,159113,185152,IOWA,19397.0,MEDIAPOLIS SAVINGS BANK,MEDIAPOLIS,605 MAIN ST.,99991231,15772,19400916,165755,15772_20201231
68781,SM,20201231,82179,91956,NEBRASKA,8591.0,TILDEN BANK,TILDEN,100 E. 2ND ST.,20210107,15774,18870723,83365,15774_20201231
73759,SM,20201231,53160,62689,OKLAHOMA,9379.0,GRANT COUNTY BANK,MEDFORD,120 S. MAIN ST.,99991231,15778,18950101,53310,15778_20201231
54923,SM,20201231,320789,386814,WISCONSIN,37243.0,FARMERS&MERCHANTS BANK,BERLIN,123 W HURON ST.,99991231,15779,19401202,349571,15779_20201231
67022,SM,20201231,56996,62632,KANSAS,5582.0,STOCK EXC BK CALDWELL KS,CALDWELL,103 S. MAIN ST.,99991231,15784,18811112,57050,15784_20201231
65046,NM,20201231,53019,65289,MISSOURI,6005.0,PEOPLES BK OF MONITEAU CNTY,JAMESTOWN,105 ROW ST.,99991231,15792,19410113,59284,15792_20201231
78209,N,20201231,4095168,4772243,TEXAS,461567.0,BROADWAY NATIONAL BANK,SAN ANTONIO,1177 NE LOOP 410,99991231,15797,19410203,4310676,15797_20201231
54950,NM,20201231,345489,389361,WISCONSIN,34247.0,PREMIER COMMUNITY BANK,MARION,230 MAVIS RD.,99991231,15799,19410224,355113,15799_20201231
38824,SM,20201231,340120,402377,MISSISSIPPI,57649.0,FARMERS&MERCHANTS BANK,BALDWYN,111 W. CLAYTON ST.,99991231,15801,19410310,344728,15801_20201231
50309,NM,20201231,386145,471000,IOWA,71013.0,IOWA STATE BANK,DES MOINES,627 E. LOCUST ST.,99991231,15808,19410414,399987,15808_20201231
78624,NM,20201231,1208806,1422506,TEXAS,158621.0,SECURITY STATE BANK&TRUST,FREDERICKSBURG,201 W. MAIN ST.,99991231,15809,19410407,1263885,15809_20201231
39823,NM,20201231,137394,161194,GEORGIA,16295.0,ONESOUTH BANK,BLAKELY,12347 COLUMBIA ST.,99991231,15813,19390109,144899,15813_20201231
40507,NM,20201231,2678757,3269024,KENTUCKY,339045.0,CENTRAL BANK&TRUST CO,LEXINGTON,300 W. VINE ST.,99991231,15815,19380415,2929979,15815_20201231
38725,NM,20201231,18451,22497,MISSISSIPPI,3965.0,GENESIS BANK,BENOIT,202 MAIN ST,99991231,15817,19040101,18532,15817_20201231
56548,NM,20201231,95440,105375,MINNESOTA,9761.0,RED RIVER STATE BANK,HALSTAD,300 2ND AVE.,99991231,15820,19340101,95614,15820_20201231
30417,NM,20201231,121932,137099,GEORGIA,14889.0,CLAXTON BANK,CLAXTON,121 W MAIN ST,99991231,15826,19410224,122210,15826_20201231
52806,NM,20201231,213537,244737,IOWA,18798.0,NORTHWEST BANK&TRUST CO,DAVENPORT,100 E. KIMBERLY RD.,99991231,15830,19410707,225939,15830_20201231
50511,NM,20201231,108434,127690,IOWA,19131.0,SECURITY STATE BANK,ALGONA,1 E. STATE ST.,99991231,15839,19310301,108559,15839_20201231
57564,NM,20201231,54400,61723,SOUTH DAKOTA,6911.0,SUNRISE BANK DAKOTA,ONIDA,201 S. MAIN ST.,99991231,15847,19250101,54812,15847_20201231
66425,NM,20201231,18756,20872,KANSAS,2110.0,FARMERS STATE BANK,FAIRVIEW,412 W. COMMERCIAL ST.,99991231,15853,19290914,18762,15853_20201231
38663,NM,20201231,422949,485218,MISSISSIPPI,51036.0,PEOPLES BANK,RIPLEY,305 E. JEFFERSON,99991231,15871,19250303,434182,15871_20201231
61051,NM,20201231,115782,157954,ILLINOIS,18918.0,MILLEDGEVILLE STATE BANK,MILLEDGEVILLE,451 N. MAIN ST.,99991231,15873,19420102,139036,15873_20201231
46310,SM,20201231,407624,502719,INDIANA,57630.0,DEMOTTE STATE BANK,DEMOTTE,210 S. HALLECK ST.,99991231,15883,19420202,445089,15883_20201231
77351,SM,20201231,342391,403063,TEXAS,58931.0,FIRST STATE BANK,LIVINGSTON,112 W. POLK ST.,99991231,15898,19101005,344132,15898_20201231
67550,SM,20201231,141829,185855,KANSAS,24005.0,FIRST STATE B&T CO OF LARNED,LARNED,116 W. 6TH ST.,99991231,15899,18960101,161850,15899_20201231
31017,NM,20201231,67159,78810,GEORGIA,11522.0,FOUR COUNTY BANK,ALLENTOWN,959 MAIN ST,99991231,15904,19410915,67288,15904_20201231
69038,NM,20201231,113038,127482,NEBRASKA,13867.0,COMMUNITY FIRST BANK,MAYWOOD,122 S. COMMERCIAL ST.,99991231,15907,19380702,113614,15907_20201231
67432,SM,20201231,92582,155572,KANSAS,18928.0,UNION STATE BANK,CLAY CENTER,701 5TH ST.,99991231,15908,19010601,136644,15908_20201231
6810,SI,20201231,1038142,1262604,CONNECTICUT,145600.0,SAVINGS BANK OF DANBURY,DANBURY,220 MAIN ST.,99991231,15912,18490626,1117004,15912_20201231
60401,SM,20201231,145599,177665,ILLINOIS,20782.0,FIRST COMMUNITY BANK&TRUST,BEECHER,1111 DIXIE HWY.,99991231,15913,19161116,156883,15913_20201231
62340,N,20201231,96303,113458,ILLINOIS,11593.0,FARMERS NB OF GRIGGSVILLE,GRIGGSVILLE,108 W. QUINCY ST.,99991231,15928,19430213,101865,15928_20201231
50161,NM,20201231,23991,30542,IOWA,4152.0,MAXWELL STATE BANK,MAXWELL,122 MAIN ST.,99991231,15930,19430201,26390,15930_20201231
29114,NM,20201231,582075,681720,SOUTH CAROLINA,66820.0,CITIZENS BANK,OLANTA,124 E. MAIN ST.,99991231,15932,19380924,614899,15932_20201231
78880,NM,20201231,78017,89844,TEXAS,11701.0,PEOPLES STATE BANK,ROCKSPRINGS,101 W MAIN ST,99991231,15939,19430501,78142,15939_20201231
60130,N,20201231,255526,280513,ILLINOIS,22377.0,FOREST PARK NB&T CO,FOREST PARK,7348 MADISON ST,99991231,15945,19430515,258136,15945_20201231
50619,NM,20201231,355847,397076,IOWA,34531.0,IOWA STATE BANK,CLARKSVILLE,100 N. MAIN ST.,99991231,15947,19180101,362545,15947_20201231
39038,NM,20201231,1090380,1225079,MISSISSIPPI,117589.0,GUARANTY BANK&TRUST CO,BELZONI,210 N. HAYDEN ST,99991231,15953,19430517,1107490,15953_20201231
13069,SI,20201231,292143,424614,NEW YORK,117406.0,FULTON SAVINGS BANK,FULTON,75 S. 1ST ST.,99991231,15966,18710101,307208,15966_20201231
12401,SI,20201231,382948,438165,NEW YORK,42408.0,RONDOUT SAVINGS BANK,KINGSTON,300 BROADWAY,99991231,15969,18680324,395756,15969_20201231
12401,SI,20201231,1053352,1173014,NEW YORK,113477.0,ULSTER SAVINGS BANK,KINGSTON,180 SCHWENK DR.,99991231,15970,18510413,1059537,15970_20201231
12549,SB,20201231,663508,736016,NEW YORK,66214.0,WALDEN SAVINGS BANK,MONTGOMERY,15 SCOTTS CORNERS DR.,99991231,15987,18720401,669802,15987_20201231
13601,SI,20201231,697564,824492,NEW YORK,118662.0,WATERTOWN SAVINGS BANK,WATERTOWN,111 CLINTON ST.,99991231,15990,18940101,705830,15990_20201231
10509,NM,20201231,1420401,1788574,NEW YORK,226664.0,PCSB BANK,BREWSTER,2477 RT. 6,99991231,15995,18710101,1561890,15995_20201231
14901,SM,20201231,547852,644777,NEW YORK,60710.0,ELMIRA SAVINGS BANK,ELMIRA,333 E. WATER ST.,20220514,16001,18690101,584017,16001_20201231
11249,NM,20201231,4641144,6775780,NEW YORK,703107.0,DIME COMMUNITY BANK,BROOKLYN,149 KENT AVE.,20210201,16012,18640601,6072673,16012_20201231
11801,SI,20201231,32587906,56282514,NEW YORK,7333635.0,NEW YORK COMMUNITY BANK,HICKSVILLE,102 DUFFY AVE.,20221201,16022,18590101,48948879,16022_20201231
11385,SI,20201231,5018438,6373917,NEW YORK,814488.0,RIDGEWOOD SAVINGS BANK,RIDGEWOOD,7102 FOREST AVE.,99991231,16026,19210618,5559310,16026_20201231
13617,SI,20201231,228946,299130,NEW YORK,37552.0,NORTH COUNTRY SAVINGS BANK,CANTON,127 MAIN ST.,99991231,16030,19090509,261578,16030_20201231
12572,SI,20201231,951715,1128660,NEW YORK,108535.0,RHINEBECK BANK,RHINEBECK,6414 MONTGOMERY ST,99991231,16032,18600412,1020125,16032_20201231
12477,SI,20201231,208575,260714,NEW YORK,27790.0,SAWYER SAVINGS BANK,SAUGERTIES,87 MARKET ST.,99991231,16039,18710406,232924,16039_20201231
13148,SB,20201231,312101,373874,NEW YORK,32167.0,GENERATIONS BANK,SENECA FALLS,19 CAYUGA ST.,99991231,16040,18700521,341707,16040_20201231
10168,SI,20201231,14521826,16172133,NEW YORK,1397829.0,APPLE BANK FOR SAVINGS,NEW YORK,122 E 42ND ST,99991231,16068,18630417,14774304,16068_20201231
70578,NM,20201231,379057,439099,LOUISIANA,56057.0,RAYNE STATE BANK&TRUST CO,RAYNE,200 S. ADAMS AVE.,99991231,16075,19430701,383042,16075_20201231
68467,NM,20201231,141423,165793,NEBRASKA,22084.0,YORK STATE BANK,YORK,700 N LINCOLN AVE,99991231,16079,19430701,143709,16079_20201231
52336,NM,20201231,49998,55837,IOWA,4831.0,EXCHANGE STATE BANK,SPRINGVILLE,253 BROADWAY,99991231,16094,19340101,51006,16094_20201231
6460,SI,20201231,420366,482224,CONNECTICUT,48983.0,MILFORD BANK,MILFORD,33 BROAD ST.,99991231,16101,18720101,433241,16101_20201231
63545,NM,20201231,55936,67456,MISSOURI,5486.0,FARMERS BANK OF GREEN CITY,GREEN CITY,1 S LINCOLN ST.,99991231,16103,19431121,61970,16103_20201231
68722,SM,20201231,39979,48934,NEBRASKA,5703.0,BUTTE STATE BANK,BUTTE,510 THAYER ST.,99991231,16110,19440101,43231,16110_20201231
55376,NM,20201231,491212,599135,MINNESOTA,61766.0,HIGHLAND BANK,SAINT MICHAEL,701 CENTRAL AVE. E.,99991231,16111,19431228,537369,16111_20201231
70525,NM,20201231,124265,139406,LOUISIANA,14449.0,FARMERS STATE BANK&TRUST CO,CHURCH POINT,110 W. PLAQUEMINE,99991231,16114,19440103,124957,16114_20201231
68633,NM,20201231,270519,314533,NEBRASKA,29122.0,FARMERS STATE BANK,DODGE,355 2ND ST,99991231,16116,18890101,285411,16116_20201231
66531,NM,20201231,92136,105876,KANSAS,10431.0,RILEY STB OF RILEY KANSAS,RILEY,201 S  BROADWAY ST.,99991231,16120,19431119,95445,16120_20201231
80810,NM,20201231,453909,538027,COLORADO,68375.0,EASTERN COLORADO BANK,CHEYENNE WELLS,10 S.  1ST ST.,99991231,16125,19440301,469652,16125_20201231
65401,NM,20201231,138721,154642,MISSOURI,15674.0,CITIZENS BANK OF THE MIDWEST,ROLLA,1515 MARTIN SPRINGS DR,99991231,16126,19440228,138968,16126_20201231
73110,SM,20201231,433283,504672,OKLAHOMA,50215.0,FNB COMMUNITY BANK,MIDWEST CITY,2911 S. AIR DEPOT BLVD.,99991231,16127,19430601,454457,16127_20201231
99501,N,20201231,3113169,4695315,ALASKA,586589.0,FIRST NATIONAL BANK ALASKA,ANCHORAGE,360 K ST,99991231,16130,19220130,4108726,16130_20201231
51301,SM,20201231,68751,75402,IOWA,6074.0,STATE BANK,SPENCER,728 GRAND AVE.,99991231,16151,19440501,69328,16151_20201231
31024,NM,20201231,155813,178302,GEORGIA,20725.0,PEOPLES BANK,EATONTON,209 S. JEFFERSON ST.,99991231,16152,19430715,157577,16152_20201231
68636,SM,20201231,53824,64100,NEBRASKA,9528.0,BANK OF ELGIN,ELGIN,101 N. 2ND ST.,99991231,16154,19350827,54572,16154_20201231
53188,NM,20201231,1058860,1307608,WISCONSIN,142575.0,WAUKESHA STATE BANK,WAUKESHA,151 EAST ST. PAUL AVE.,99991231,16160,19440615,1165033,16160_20201231
57632,NM,20201231,105998,132637,SOUTH DAKOTA,22853.0,CAMPBELL COUNTY BANK INC,HERREID,110 N. MAIN ST.,99991231,16161,19440613,109784,16161_20201231
65734,NM,20201231,163026,185961,MISSOURI,14932.0,FIRST STATE BANK OF PURDY,PURDY,100 KAY AVE,99991231,16162,19440619,171029,16162_20201231
43540,SM,20201231,81559,92161,OHIO,7979.0,METAMORA STATE BANK,METAMORA,120 E. MAIN ST.,99991231,16167,19440525,84182,16167_20201231
63459,SM,20201231,111339,127070,MISSOURI,8852.0,SAINTS AVENUE BANK,NEW LONDON,418 S. MAIN,20210730,16170,19440715,118218,16170_20201231
35481,NM,20201231,615240,735631,ALABAMA,95262.0,WEST ALABAMA BANK&TRUST,REFORM,509 1ST AVE. W.,99991231,16175,19440729,640369,16175_20201231
78636,NM,20201231,128530,143663,TEXAS,15037.0,JOHNSON CITY BANK,JOHNSON CITY,100 E PECAN ST,99991231,16176,19440801,128626,16176_20201231
50250,NM,20201231,107452,118950,IOWA,11406.0,FIRST STATE BANK,STUART,215 N. DIVISION ST.,99991231,16177,19340101,107544,16177_20201231
36477,NM,20201231,85521,98582,ALABAMA,12745.0,SAMSON BANKING CO INC,SAMSON,2 W. MAIN ST.,99991231,16185,19300101,85837,16185_20201231
58230,NM,20201231,112745,133934,NORTH DAKOTA,19867.0,CITIZENS STB OF FINLEY,FINLEY,300 CENTRAL AVE.,20211115,16187,19350708,114067,16187_20201231
59301,NM,20201231,4018976,4846220,MONTANA,466521.0,STOCKMAN BANK OF MONTANA,MILES CITY,700 MAIN ST.,99991231,16191,19440101,4379699,16191_20201231
45612,NM,20201231,38957,46453,OHIO,3227.0,ROCKHOLD BANK,BAINBRIDGE,101 E. MAIN ST.,99991231,16193,18670809,43226,16193_20201231
62664,N,20201231,61148,75122,ILLINOIS,13509.0,MASON CITY NATIONAL BANK,MASON CITY,104 W. PINE ST.,99991231,16198,19441009,61613,16198_20201231
47995,NM,20201231,158646,187524,INDIANA,23206.0,BANK OF WOLCOTT,WOLCOTT,105 N. RANGE ST.,99991231,16201,19441016,164318,16201_20201231
72160,SM,20201231,1393553,1682839,ARKANSAS,208756.0,FARMERS&MERCHANTS BANK,STUTTGART,708 S. MAIN ST.,99991231,16216,19450102,1474083,16216_20201231
57234,NM,20201231,504054,566227,SOUTH DAKOTA,52208.0,RELIABANK DAKOTA,ESTELLINE,211 N. MAIN ST.,99991231,16221,19200901,514019,16221_20201231
43556,NM,20201231,66909,80178,OHIO,8720.0,SHERWOOD STATE BANK,SHERWOOD,105 N. HARRISON ST.,99991231,16222,19450108,71458,16222_20201231
30411,NM,20201231,89114,106253,GEORGIA,16884.0,WHEELER COUNTY STATE BANK,ALAMO,49 W MAIN ST,99991231,16228,19340629,89369,16228_20201231
58048,NM,20201231,221539,250844,NORTH DAKOTA,25128.0,DAKOTA HERITAGE BANK,HUNTER,109 MAIN ST.,99991231,16231,19450208,225717,16231_20201231
97836,NM,20201231,609363,666291,OREGON,53072.0,BANK OF EASTERN OREGON,HEPPNER,279 N MAIN ST.,99991231,16243,19450303,613219,16243_20201231
31603,SB,20201231,269734,308329,GEORGIA,35768.0,COMMERCIAL BANKING CO,VALDOSTA,3462 N. VALDOSTA RD.,99991231,16246,19340101,272561,16246_20201231
63437,NM,20201231,69163,80491,MISSOURI,9960.0,NEIGHBORS BANK,CLARENCE,101 E. CHESTNUT,99991231,16247,19450331,70531,16247_20201231
60645,NM,20201231,295384,396849,ILLINOIS,28744.0,DEVON BANK,CHICAGO,6445 N WESTERN AVE,99991231,16249,19450915,368105,16249_20201231
60636,SM,20201231,1576048,1850614,ILLINOIS,181008.0,MARQUETTE BANK,CHICAGO,6316 S. WESTERN AVE.,99991231,16250,19450512,1669606,16250_20201231
51247,NM,20201231,630192,732315,IOWA,88208.0,PEOPLES BANK,ROCK VALLEY,1230 VALLEY DR.,99991231,16265,19450601,644107,16265_20201231
31014,NM,20201231,105050,116576,GEORGIA,11358.0,CITIZENS BANK OF COCHRAN,COCHRAN,124 E. DYKES ST.,99991231,16275,19340101,105218,16275_20201231
62049,N,20201231,411593,459666,ILLINOIS,46901.0,BANK OF HILLSBORO NA,HILLSBORO,230 S. MAIN ST.,99991231,16276,19450702,412765,16276_20201231
31549,NM,20201231,21131,25634,GEORGIA,3976.0,BANK OF LUMBER CITY,LUMBER CITY,21 MAIN ST,99991231,16281,19450702,21658,16281_20201231
71720,NM,20201231,72911,79446,ARKANSAS,6293.0,BANK OF BEARDEN,BEARDEN,1 2ND ST. NW,99991231,16282,19450705,73153,16282_20201231
31520,NM,20201231,157859,175559,GEORGIA,15790.0,SOUTH COAST BANK&TRUST,BRUNSWICK,1500 NEWCASTLE ST,99991231,16283,19340101,159769,16283_20201231
30456,NM,20201231,83338,92644,GEORGIA,8902.0,SOUTHERN BANK,SARDIS,731 CHARLES PERRY AVE,99991231,16288,19450702,83742,16288_20201231
50436,NM,20201231,320720,417490,IOWA,55774.0,MANUFACTURERS BANK&TRUST CO,FOREST CITY,245 J ST.,99991231,16307,19450901,361716,16307_20201231
61341,NM,20201231,60255,67616,ILLINOIS,7064.0,MARSEILLES BANK,MARSEILLES,101 E. BLUFF ST.,99991231,16318,19450924,60552,16318_20201231
68715,SM,20201231,31581,37206,NEBRASKA,4475.0,BATTLE CREEK STATE BANK,BATTLE CREEK,202 W MAIN ST,99991231,16330,19430901,32731,16330_20201231
61856,NM,20201231,264407,296110,ILLINOIS,26536.0,FIRST STATE BANK,MONTICELLO,201 W. MAIN ST.,99991231,16332,19451110,269574,16332_20201231
68958,NM,20201231,139157,165941,NEBRASKA,22128.0,FIRST STATE BANK,LOOMIS,211 COMMERCIAL ST.,99991231,16333,19451022,143813,16333_20201231
78370,NM,20201231,146789,165997,TEXAS,18711.0,FIRST STATE BANK OF ODEM,ODEM,201 MAIN ST.,99991231,16334,19451112,147286,16334_20201231
68780,NM,20201231,157581,178564,NEBRASKA,14669.0,TRI-COUNTY BANK,STUART,106 N. MAIN ST,99991231,16339,19451117,163895,16339_20201231
61062,NM,20201231,55580,63873,ILLINOIS,7124.0,STATE BANK OF PEARL CITY,PEARL CITY,215 S. MAIN ST.,99991231,16344,19451208,56749,16344_20201231
50171,NM,20201231,40530,45635,IOWA,5031.0,PEOPLES SAVINGS BANK,MONTEZUMA,106 S. 2ND ST.,99991231,16363,19460121,40605,16363_20201231
36330,NM,20201231,164212,181403,ALABAMA,16869.0,CITIZENS BANK,ENTERPRISE,301 S. EDWARDS ST.,99991231,16369,19460205,164534,16369_20201231
43526,NM,20201231,115131,136787,OHIO,17798.0,HICKSVILLE BANK,HICKSVILLE,144-146 E. HIGH ST.,99991231,16370,19460109,118989,16370_20201231
68059,NM,20201231,60038,66902,NEBRASKA,6820.0,SPRINGFIELD STATE BANK,SPRINGFIELD,600 MAIN ST.,20220101,16379,19460223,60082,16379_20201231
36009,NM,20201231,89865,102406,ALABAMA,11481.0,BRANTLEY BANK&TRUST CO,BRANTLEY,9402 N. MAIN ST.,99991231,16386,19460306,90925,16386_20201231
29690,NM,20201231,937491,1049301,SOUTH CAROLINA,94367.0,BANK OF TRAVELERS REST,TRAVELERS REST,42 PLAZA DR.,99991231,16389,19460310,954934,16389_20201231
61482,NM,20201231,41656,49167,ILLINOIS,6317.0,TABLE GROVE STATE BANK,TABLE GROVE,121 S. BROADWAY ST.,99991231,16394,19460305,42849,16394_20201231
71764,NM,20201231,59880,68384,ARKANSAS,7362.0,SECURITY BANK,STEPHENS,108 RUBY ST.,99991231,16395,19460401,61022,16395_20201231
32066,NM,20201231,144091,155469,FLORIDA,10885.0,LAFAYETTE STATE BANK,MAYO,340 W. MAIN ST.,99991231,16396,19460402,144583,16396_20201231
67401,NM,20201231,692201,871894,KANSAS,97847.0,BENNINGTON STATE BANK,SALINA,2130 S. OHIO ST.,99991231,16402,18840101,774047,16402_20201231
67002,NM,20201231,114184,134282,KANSAS,9928.0,ANDOVER STATE BANK,ANDOVER,511 N. ANDOVER RD.,99991231,16410,19161126,124354,16410_20201231
61480,NM,20201231,68931,83009,ILLINOIS,13661.0,BANK OF STRONGHURST,STRONGHURST,108 E. MAIN ST.,99991231,16413,19460427,69348,16413_20201231
73501,N,20201231,406116,494549,OKLAHOMA,73358.0,FSNB NATIONAL ASSN,LAWTON,1420 S.W. LEE BLVD,99991231,16416,19460701,421191,16416_20201231
70433,NM,20201231,132966,148317,LOUISIANA,13893.0,CITIZENS BANK&TRUST CO,COVINGTON,222 NEW HAMPSHIRE ST.,99991231,16417,19451231,134424,16417_20201231
30642,SB,20201231,843996,983471,GEORGIA,91983.0,BANKSOUTH,GREENSBORO,6340 LAKE OCONEE PKWY.,99991231,16418,19460410,891488,16418_20201231
65337,NM,20201231,37234,40812,MISSOURI,3521.0,LA MONTE COMMUNITY BANK,LA MONTE,201 E. FRONT ST.,20230103,16423,19460518,37291,16423_20201231
52352,NM,20201231,43094,48745,IOWA,5200.0,WALKER STATE BANK,WALKER,116 GREENE ST.,20221209,16432,19460520,43545,16432_20201231
67877,NM,20201231,288770,320186,KANSAS,30284.0,CENTERA BANK,SUBLETTE,119 S. INMAN ST.,99991231,16436,19371018,289902,16436_20201231
52214,NM,20201231,185057,245883,IOWA,32662.0,NXT BANK,CENTRAL CITY,59 4TH ST. N.,20211204,16438,19460615,213221,16438_20201231
30467,NM,20201231,118798,138784,GEORGIA,19447.0,FARMERS&MERCHANTS BANK,SYLVANIA,104 N MAIN ST,99991231,16440,19460301,119337,16440_20201231
32765,NM,20201231,401980,452253,FLORIDA,40110.0,CITIZENS BANK OF FLORIDA,OVIEDO,156 GENEVA DR.,20220930,16442,19460701,412142,16442_20201231
57311,NM,20201231,81819,91261,SOUTH DAKOTA,9185.0,SECURITY STATE BANK,ALEXANDRIA,450 MAIN ST,99991231,16448,19460701,82076,16448_20201231
61820,NM,20201231,8806219,10525494,ILLINOIS,1417130.0,BUSEY BANK,CHAMPAIGN,100 W. UNIVERSITY AVE.,99991231,16450,19460708,9108364,16450_20201231
25209,NM,20201231,105129,117300,WEST VIRGINIA,11716.0,WHITESVILLE STATE BANK,WHITESVILLE,38609 COAL RIVER RD,99991231,16453,19460708,105584,16453_20201231
72112,NM,20201231,291882,328707,ARKANSAS,31580.0,MERCHANTS&PLANTERS BANK,NEWPORT,SECOND &HAZEL ST.,99991231,16464,19460806,297127,16464_20201231
78217,NM,20201231,2021948,2298044,TEXAS,183857.0,JEFFERSON BANK,SAN ANTONIO,"1777 NE LOOP 410, STE 100",99991231,16470,19460812,2114187,16470_20201231
66088,NM,20201231,53216,63447,KANSAS,10074.0,KENDALL BANK,VALLEY FALLS,406 BROADWAY ST.,99991231,16471,18920101,53373,16471_20201231
56545,NM,20201231,13789,16336,MINNESOTA,2169.0,GARY STATE BANK,GARY,112 MAIN AVE,99991231,16472,19460817,14167,16472_20201231
67579,NM,20201231,104233,139555,KANSAS,19179.0,FIRST BANK,STERLING,128 S. BROADWAY AVE.,99991231,16473,19070101,120376,16473_20201231
58344,NM,20201231,58158,63412,NORTH DAKOTA,5220.0,STATE BANK OF LAKOTA,LAKOTA,125 MAIN ST.,99991231,16477,19000101,58192,16477_20201231
61924,NM,20201231,177767,203983,ILLINOIS,18272.0,LONGVIEW BANK&TRUST,CHRISMAN,121 S. PENNSYLVANIA ST.,99991231,16479,18910811,185711,16479_20201231
62301,N,20201231,864574,1116868,ILLINOIS,107565.0,FIRST BANKERS TRUST CO NA,QUINCY,12TH &BROADWAY,99991231,16501,19461023,1009303,16501_20201231
38116,NM,20201231,91839,102627,TENNESSEE,10253.0,TRI-STATE BANK OF MEMPHIS,MEMPHIS,4606 ELVIS PRESLEY BLVD.,20211008,16511,19461216,92374,16511_20201231
68746,NM,20201231,15661,17989,NEBRASKA,2321.0,NEBRASKA STATE BANK,LYNCH,202 N 4TH ST,99991231,16516,19461209,15668,16516_20201231
70001,NM,20201231,438703,485965,LOUISIANA,42810.0,METAIRIE BANK&TRUST CO,METAIRIE,3344 METAIRIE RD.,99991231,16539,19470215,443155,16539_20201231
70546,NM,20201231,1164764,1284031,LOUISIANA,111444.0,JD BANK,JENNINGS,507 MAIN ST.,99991231,16546,19470312,1172587,16546_20201231
51334,NM,20201231,102287,131524,IOWA,15249.0,BANK PLUS,ESTHERVILLE,1202 CENTRAL AVE.,99991231,16547,19470301,116275,16547_20201231
68702,NM,20201231,800303,916359,NEBRASKA,112397.0,ELKHORN VALLEY BANK&TRUST,NORFOLK,800 W. BENJAMIN AVE.,99991231,16553,19430706,803962,16553_20201231
56025,NM,20201231,15775,21567,MINNESOTA,2800.0,STATE BANK OF EASTON,EASTON,50 MAIN ST.,99991231,16561,19340521,18767,16561_20201231
60603,N,20201231,128932707,153847049,ILLINOIS,18116555.0,BMO HARRIS BANK NA,CHICAGO,111 W. MONROE ST.,99991231,16571,19470517,135730494,16571_20201231
