ZIP,BKCLASS,REPDTE,DEPDOM,ASSET,STNAME,EQ,NAME,CITY,ADDRESS,ENDEFYMD,CERT,ESTYMD,LIAB,ID
62557,NM,20080331,140471,159988,ILLINOIS,12289.0,PEOPLES BANK&TRUST,PANA,THIRD &LOCUST ST.,99991231,17320,19540501,147699,17320_20080331
72015,NM,20080331,197914,240092,ARKANSAS,17927.0,UNION BANK OF BENTON,BENTON,207 W. CONWAY ST.,20090612,17322,19540111,222165,17322_20080331
63640,NM,20080331,806209,944610,MISSOURI,94627.0,FIRST STATE COMMUNITY BANK,FARMINGTON,201 E. COLUMBIA ST.,99991231,17323,19540511,849983,17323_20080331
77021,N,20080331,310702,387303,TEXAS,41544.0,OMNIBANK NATIONAL ASSN,HOUSTON,4328 OLD SPANISH TRAIL,20140306,17325,19540515,345759,17325_20080331
37055,NM,20080331,149910,179799,TENNESSEE,23502.0,BANK OF DICKSON,DICKSON,466 HWY. 46,99991231,17327,19540526,156297,17327_20080331
68410,NM,20080331,36698,41275,NEBRASKA,4481.0,FARMERS BANK&TRUST CO,NEBRASKA CITY,202 S. EIGHTH ST.,20150406,17339,18840901,36794,17339_20080331
70525,NM,20080331,37242,41656,LOUISIANA,4223.0,CHURCH POINT BANK&TRUST CO,CHURCH POINT,114 N MAIN ST,20141103,17340,19540715,37433,17340_20080331
72722,NM,20080331,146844,196598,ARKANSAS,21943.0,DECATUR STATE BANK,DECATUR,372 SH 59 N,20141229,17346,19540805,174655,17346_20080331
51008,SM,20080331,42492,52458,IOWA,4401.0,IOWA PRAIRIE BANK,BRUNSVILLE,302 OAK ST.,20211204,17347,19290101,48057,17347_20080331
50244,NM,20080331,43669,52700,IOWA,8849.0,SOUTH STORY BANK&TRUST,SLATER,101 STORY ST.,99991231,17348,19540901,43851,17348_20080331
78384,NM,20080331,50386,55473,TEXAS,4872.0,FIRST STB OF SAN DIEGO,SAN DIEGO,209 E GRAVIS ST,99991231,17350,19540809,50601,17350_20080331
62667,NM,20080331,33064,36760,ILLINOIS,3486.0,BANK OF MODESTO,MODESTO,MAIN ST.,20170721,17355,18910901,33274,17355_20080331
68723,NM,20080331,18185,19801,NEBRASKA,1493.0,FARMERS STATE BANK,CARROLL,501 MAIN ST.,20171127,17356,19450123,18308,17356_20080331
52806,N,20080331,69162,78506,IOWA,8145.0,FIRST NATIONAL BANK,DAVENPORT,3717 N. BRADY ST.,20161001,17358,19541001,70361,17358_20080331
66868,NM,20080331,11816,13372,KANSAS,1516.0,TIGHTWAD BANK,READING,MAIN ST.,20150630,17366,19000101,11856,17366_20080331
67110,NM,20080331,75680,84952,KANSAS,9016.0,MULVANE STATE BANK,MULVANE,122 W. MAIN ST.,99991231,17369,18860701,75936,17369_20080331
66006,NM,20080331,43241,48978,KANSAS,3961.0,MID-AMERICA BANK,BALDWIN CITY,802 AMES ST.,99991231,17374,19001211,45017,17374_20080331
66956,NM,20080331,22183,29675,KANSAS,3173.0,STATE EXCHANGE BANK,MANKATO,107 S. COMMERCIAL ST.,99991231,17375,18871101,26501,17375_20080331
67505,NM,20080331,67548,84043,KANSAS,15347.0,BANK OF KANSAS,SOUTH HUTCHINSON,524 N.  MAIN ST.,20131116,17378,19071009,68696,17378_20080331
70380,NM,20080331,211456,255256,LOUISIANA,36389.0,M C BANK&TRUST CO,MORGAN CITY,1201 BRASHEAR AVE.,99991231,17388,19550120,218867,17388_20080331
47546,NM,20080331,919858,1165590,INDIANA,109918.0,GERMAN AMERICAN BCORP,JASPER,711 MAIN ST.,99991231,17393,19101110,1055672,17393_20080331
67459,NM,20080331,14948,16835,KANSAS,1773.0,LORRAINE STATE BANK,LORRAINE,233 MAIN ST,20210315,17395,19070101,15062,17395_20080331
66206,N,20080331,431854,555438,KANSAS,42829.0,COUNTRY CLUB BANK NA,SHAWNEE MISSION,9400 MISSION RD.,20090404,17398,19531005,512609,17398_20080331
67022,NM,20080331,26037,32169,KANSAS,3939.0,CALDWELL STB IN CALDWELL KS,CALDWELL,24 N. MAIN ST.,99991231,17399,19280403,28230,17399_20080331
61377,NM,20080331,23958,28462,ILLINOIS,4405.0,WENONA STATE BANK,WENONA,105 W. 1ST SOUTH ST.,20210430,17401,19340101,24057,17401_20080331
67059,NM,20080331,24255,27532,KANSAS,3168.0,HAVILAND STATE BANK,HAVILAND,209 N. MAIN ST.,99991231,17403,19030831,24364,17403_20080331
66008,NM,20080331,15992,18459,KANSAS,1891.0,BENDENA STATE BANK,BENDENA,933 FRIENDSHIP RD.,99991231,17410,19040101,16568,17410_20080331
80480,NM,20080331,104602,119544,COLORADO,11733.0,MOUNTAIN VALLEY BANK,WALDEN,461 MAIN,99991231,17411,19550221,107811,17411_20080331
72004,N,20080331,8513,12294,ARKANSAS,2615.0,FIRST NB OF ALTHEIMER,ALTHEIMER,MAIN ST.,99991231,17431,19550429,9679,17431_20080331
92618,NM,20080331,145356,186693,CALIFORNIA,39855.0,SPECTRUM BANK,IRVINE,15615 ALTON PKWY.,20080703,17433,19550502,146838,17433_20080331
57401,SM,20080331,1228630,1431478,SOUTH DAKOTA,132449.0,DACOTAH BANK,ABERDEEN,308 S. MAIN ST.,99991231,17437,19550430,1299029,17437_20080331
48823,N,20080331,218010,397539,MICHIGAN,62361.0,FIRST NB OF AMERICA,EAST LANSING,241 E. SAGINAW,99991231,17438,19550506,335178,17438_20080331
52224,NM,20080331,8468,9747,IOWA,1249.0,DYSART STATE BANK,DYSART,301 MAIN ST.,99991231,17441,19340101,8498,17441_20080331
3801,SI,20080331,148257,182779,NEW HAMPSHIRE,33727.0,PISCATAQUA SAVINGS BANK,PORTSMOUTH,15 PLEASANT ST.,99991231,17443,18770101,149052,17443_20080331
68924,NM,20080331,4563,5198,NEBRASKA,613.0,FARMERS&MERCHANTS BANK,AXTELL,402 MAIN ST,20221201,17444,19070701,4585,17444_20080331
97846,NM,20080331,286437,315557,OREGON,28464.0,COMMUNITY BANK,JOSEPH,609 N. MAIN ST.,99991231,17445,19550601,287093,17445_20080331
79734,NM,20080331,52100,59460,TEXAS,6835.0,FORT DAVIS STATE BANK,FORT DAVIS,MAIN ST.,99991231,17446,19111016,52625,17446_20080331
51527,NM,20080331,17357,21905,IOWA,2145.0,DEFIANCE STATE BANK,DEFIANCE,201 MAIN AVE.,99991231,17450,19510901,19760,17450_20080331
67056,NM,20080331,53958,62515,KANSAS,4886.0,HALSTEAD BANK,HALSTEAD,314 MAIN ST.,99991231,17451,18820310,57629,17451_20080331
68338,NM,20080331,25258,35459,NEBRASKA,3999.0,JEFFERSON COUNTY BANK,DAYKIN,MAIN ST.,20190105,17452,18920917,31460,17452_20080331
61001,NM,20080331,195055,224680,ILLINOIS,18097.0,APPLE RIVER STATE BANK,APPLE RIVER,103 N. MAIN ST.,99991231,17453,19480105,206583,17453_20080331
71075,NM,20080331,94800,106745,LOUISIANA,9777.0,CITIZENS BANK&TRUST CO,SPRINGHILL,106 S. MAIN ST.,20111103,17454,19550620,96968,17454_20080331
60035,NM,20080331,983810,1147818,ILLINOIS,105302.0,FIRST BANK OF HIGHLAND PARK,HIGHLAND PARK,1835 1ST ST,99991231,17470,19550716,1042516,17470_20080331
79347,SM,20080331,83665,95636,TEXAS,11671.0,FIRST BANK OF MULESHOE,MULESHOE,WEST 1ST ST. &AVE. B,20210219,17474,19550801,83965,17474_20080331
4210,SI,20080331,202681,259716,MAINE,34015.0,MECHANICS SAVINGS BANK,AUBURN,100 MINOT AVE.,20200101,17476,18750216,225701,17476_20080331
66508,SM,20080331,325688,410180,KANSAS,44643.0,UNITED BANK&TRUST,MARYSVILLE,823 BROADWAY,99991231,17477,18900701,365537,17477_20080331
69145,NM,20080331,193931,230854,NEBRASKA,29334.0,FIRSTIER BANK,KIMBALL,115 S. WALNUT,99991231,17478,19550715,201520,17478_20080331
80202,SM,20080331,1710659,2337631,COLORADO,456181.0,GUARANTY BANK&TRUST CO,DENVER,1331 17TH ST.,20190101,17482,19550630,1881450,17482_20080331
1608,NM,20080331,603708,1067608,MASSACHUSETTS,110674.0,COMMERCE BANK&TRUST CO,WORCESTER,386 MAIN ST.,20171013,17484,19550706,956934,17484_20080331
60559,N,20080331,228297,254713,ILLINOIS,24286.0,DOWNERS GROVE NATIONAL BANK,WESTMONT,6301 FAIRVIEW AVE.,20110319,17488,19550909,230427,17488_20080331
79408,SM,20080331,2101292,3318228,TEXAS,314415.0,PLAINSCAPITAL BANK,LUBBOCK,5010 UNIVERSITY ST.,99991231,17491,19550915,3003813,17491_20080331
33040,NM,20080331,572240,818882,FLORIDA,50084.0,FIRST STB OF THE FL KEYS,KEY WEST,1201 SIMONTON ST.,99991231,17509,19551029,768798,17509_20080331
61843,N,20080331,52780,62827,ILLINOIS,6378.0,FISHER NATIONAL BANK,FISHER,102 E. DIVISION ST.,99991231,17513,19551118,56449,17513_20080331
62959,NM,20080331,871982,1008576,ILLINOIS,90500.0,BANTERRA BANK,MARION,3201 BANTERRA DR.,99991231,17514,19551126,918076,17514_20080331
43213,NM,20080331,99193,122684,OHIO,12012.0,FIRST COMMUNITY BANK,WHITEHALL,4300 E. BROAD ST.,20151001,17520,19030212,110672,17520_20080331
56375,NM,20080331,29119,32125,MINNESOTA,2651.0,ST STEPHEN STATE BANK,SAINT STEPHEN,2 CENTRAL AVE. SO.,20100115,17522,19201001,29474,17522_20080331
90036,NM,20080331,115625,165171,CALIFORNIA,19741.0,GILMORE BANK,LOS ANGELES,110 S. FAIRFAX  AVE.,20130926,17523,19551201,145430,17523_20080331
62988,SI,20080331,151582,170816,ILLINOIS,13181.0,CAPAHA BANK SB,TAMMS,2ND &RUSSELL,20170619,17524,19551126,157635,17524_20080331
44114,N,20080331,60661280,97978986,OHIO,8513044.0,KEYBANK NATIONAL ASSN,CLEVELAND,127 PUBLIC SQ.,99991231,17534,18490101,89465942,17534_20080331
30752,NM,20080331,76551,83059,GEORGIA,5897.0,BANK OF DADE,TRENTON,12634 N. MAIN ST.,99991231,17543,19560112,77162,17543_20080331
50217,NM,20080331,26455,31218,IOWA,4502.0,COMMUNITY STATE BANK,PATON,MAIN ST.,99991231,17551,19560215,26716,17551_20080331
32539,N,20080331,142803,163175,FLORIDA,18601.0,FIRST NB OF CRESTVIEW,CRESTVIEW,1301 INDUSTRIAL DR. N.,20150116,17557,19560208,144574,17557_20080331
29924,NM,20080331,327458,416087,SOUTH CAROLINA,49153.0,PALMETTO STATE BANK,HAMPTON,"601 1ST ST, W.",99991231,17563,19070101,366934,17563_20080331
66017,NM,20080331,9193,11557,KANSAS,2291.0,BANK OF DENTON,DENTON,510 MAIN ST.,99991231,17569,18941001,9266,17569_20080331
62568,N,20080331,112060,132667,ILLINOIS,15391.0,FIRST NB IN TAYLORVILLE,TAYLORVILLE,322 W. MAIN CROSS,99991231,17572,19560328,117276,17572_20080331
66948,NM,20080331,13717,18999,KANSAS,4195.0,JAMESTOWN STATE BANK,JAMESTOWN,422 WALNUT ST.,20190215,17573,18980101,14804,17573_20080331
32548,N,20080331,266588,371565,FLORIDA,49983.0,FIRST NATIONAL BANK&TRUST,FORT WALTON BEAC,"29 N. EGLIN PARKWAY, N.E.",99991231,17580,19560409,321582,17580_20080331
71369,NM,20080331,44717,51722,LOUISIANA,6773.0,SIMMESPORT STATE BANK,SIMMESPORT,HIGHWAY 1 &LAUREL ST.,99991231,17587,19560501,44949,17587_20080331
77455,NM,20080331,171638,187631,TEXAS,15330.0,FIRST STATE BANK,LOUISE,HIGHWAY 59 &FM RD. 1160,99991231,17588,19560507,172301,17588_20080331
69024,NM,20080331,13968,16198,NEBRASKA,2144.0,CULBERTSON BANK,CULBERTSON,318 TAYLOR ST,99991231,17589,18860901,14054,17589_20080331
67543,NM,20080331,29582,32152,KANSAS,2047.0,BANKHAVEN,HAVEN,101 N. KANSAS ST.,20100510,17594,19340101,30105,17594_20080331
62525,NM,20080331,249779,343015,ILLINOIS,44326.0,SOY CAPITAL BANK&TRUST CO,DECATUR,1501 E. ELDORADO ST.,20190405,17598,19560525,298689,17598_20080331
60463,NM,20080331,474509,537127,ILLINOIS,43191.0,PALOS BANK&TRUST CO,PALOS HEIGHTS,12600 S. HARLEM AVE.,20100813,17599,19560601,493936,17599_20080331
67650,NM,20080331,23548,27174,KANSAS,2561.0,CITIZENS STATE BANK,MORLAND,MAIN ST.,20170701,17602,19060101,24613,17602_20080331
79714,N,20080331,84097,94880,TEXAS,9094.0,NATIONAL BANK OF ANDREWS,ANDREWS,1501 N. MAIN ST.,99991231,17603,19451112,85786,17603_20080331
66701,NM,20080331,26688,29691,KANSAS,2910.0,CITY STATE BANK,FORT SCOTT,1012  HWY. 69,99991231,17607,19200801,26781,17607_20080331
77043,NM,20080331,212978,268688,TEXAS,26326.0,CENTRAL BANK,HOUSTON,11201 CLAY RD.,99991231,17612,19560531,242363,17612_20080331
67530,N,20080331,417238,609759,KANSAS,61170.0,FARMERS B&T NA,GREAT BEND,1017 HARRISON ST.,99991231,17614,19070801,548589,17614_20080331
66035,NM,20080331,9635,11760,KANSAS,2077.0,FARMERS STB OF HIGHLAND KS,HIGHLAND,402 W. MAIN ST.,20110801,17619,19080101,9683,17619_20080331
70515,NM,20080331,40670,44891,LOUISIANA,4003.0,BASILE STATE BANK,BASILE,3031 STAGG AVE,99991231,17621,19560702,40888,17621_20080331
49612,NM,20080331,138049,173511,MICHIGAN,17085.0,ALDEN STATE BANK,ALDEN,10564 COY ST,99991231,17622,19340101,156426,17622_20080331
66010,NM,20080331,31636,38440,KANSAS,6219.0,FARMERS STB OF BLUE MOUND,BLUE MOUND,205 S. 5TH ST.,99991231,17629,19130801,32221,17629_20080331
66849,NM,20080331,12201,14179,KANSAS,1908.0,FARMERS STATE BANK,DWIGHT,160 MAIN ST.,99991231,17632,19210101,12271,17632_20080331
65804,NM,20080331,632371,737414,MISSOURI,59391.0,EMPIRE BANK,SPRINGFIELD,1800 S. GLENSTONE,20211001,17633,19560730,678023,17633_20080331
66966,NM,20080331,103405,125080,KANSAS,12680.0,ASTRA BANK,SCANDIA,323 4TH ST.,99991231,17636,19391002,112400,17636_20080331
68025,NM,20080331,138040,187490,NEBRASKA,16066.0,FIRST STATE BANK&TRUST CO,FREMONT,1005 E. 23RD ST.,99991231,17639,19560730,171424,17639_20080331
55117,NM,20080331,36913,42417,MINNESOTA,4001.0,CAPITAL BANK,ST. PAUL,1020 RICE ST.,20160826,17640,19560730,38416,17640_20080331
88310,N,20080331,179975,206765,NEW MEXICO,25708.0,FIRST NB IN ALAMOGORDO,ALAMOGORDO,414 10TH ST.,99991231,17643,19560823,181057,17643_20080331
67831,NM,20080331,93174,112074,KANSAS,13057.0,STOCKGROWERS STB ASHLAND KS,ASHLAND,622 MAIN ST.,99991231,17650,18850623,99017,17650_20080331
67512,NM,20080331,15510,17457,KANSAS,1799.0,ALDEN STATE BANK,ALDEN,201 N. PIONEER,99991231,17652,19040101,15658,17652_20080331
4268,SI,20080331,656487,878278,MAINE,93610.0,NORWAY SAVINGS BANK,NORWAY,261 MAIN ST.,99991231,17658,18660101,784668,17658_20080331
67854,NM,20080331,15153,17599,KANSAS,2317.0,FARMERS STB OF JETMORE KS,JETMORE,601 MAIN ST,20121231,17659,19160624,15282,17659_20080331
67850,NM,20080331,39753,58854,KANSAS,11423.0,FIRST STATE BANK OF HEALY,HEALY,4004 W HWY. 4,99991231,17661,19060710,47431,17661_20080331
66208,NM,20080331,75880,88971,KANSAS,7219.0,BANK OF PRAIRIE VILLAGE,PRAIRIE VILLAGE,3515 W. 75TH ST.,99991231,17671,19310227,81752,17671_20080331
67107,NM,20080331,161349,184510,KANSAS,18083.0,CITIZENS STATE BANK,MOUNDRIDGE,201 S. CHRISTIAN AVE.,99991231,17672,19040801,166427,17672_20080331
67030,NM,20080331,154832,193751,KANSAS,18692.0,LEGACY BANK,COLWICH,240 W WICHITA AVE,99991231,17676,18860222,175059,17676_20080331
66449,NM,20080331,3965,6168,KANSAS,2192.0,LEONARDVILLE STATE BANK,LEONARDVILLE,102 W BARTON RD,99991231,17685,18970101,3976,17685_20080331
79714,NM,20080331,279306,305896,TEXAS,24826.0,COMMERCIAL STATE BANK,ANDREWS,200 S. MAIN ST.,20190118,17687,19561102,281070,17687_20080331
62367,NM,20080331,8551,10277,ILLINOIS,1677.0,COMMUNITY STB OF PLYMOUTH,PLYMOUTH,130 W. SIDE SQ.,20200717,17690,19561119,8600,17690_20080331
63050,NM,20080331,485675,628432,MISSOURI,72301.0,EAGLE B&T CO OF MISSOURI,HILLSBORO,10596 HWY. 21,20170211,17691,19110429,556131,17691_20080331
76712,NM,20080331,169670,209319,TEXAS,19929.0,INDEPENDENT BANK,WACO,8004 WOODWAY DR.,20090101,17711,19110101,189390,17711_20080331
61024,NM,20080331,71793,82981,ILLINOIS,7292.0,DURAND STATE BANK,DURAND,1005 CAMERON DR.,20220129,17713,19570201,75689,17713_20080331
33122,N,20080331,174082,282491,FLORIDA,23658.0,EAGLE NATIONAL BANK OF MIAMI,DORAL,8200 N.W. 33RD ST.,20140712,17715,19570130,258833,17715_20080331
67004,NM,20080331,21575,23499,KANSAS,1767.0,FARMERS&MERCHANTS STB ARGONI,ARGONIA,101 S MAIN ST.,20171013,17719,19011001,21732,17719_20080331
56537,NM,20080331,97721,122232,MINNESOTA,8603.0,SECURITY STB OF FERGUS FALLS,FERGUS FALLS,"128 WASHINGTON AVE, E.",20210625,17733,19570401,113629,17733_20080331
32091,NM,20080331,47384,56409,FLORIDA,8943.0,COMMUNITY STATE BANK,STARKE,811 S. WALNUT ST.,99991231,17734,19570319,47466,17734_20080331
25304,N,20080331,2021185,2479901,WEST VIRGINIA,254198.0,CITY NB OF WEST VIRGINIA,CHARLESTON,"3601 MACCORKLE AVE, SE",99991231,17735,19570401,2225703,17735_20080331
47808,SI,20080331,175141,246203,INDIANA,22938.0,TERRE HAUTE SAVINGS BANK,TERRE HAUTE,533 OHIO ST.,99991231,17736,18691201,223265,17736_20080331
79355,NM,20080331,19347,22565,TEXAS,3177.0,PLAINS STATE BANK,PLAINS,601 E. 9TH ST.,99991231,17739,19570406,19388,17739_20080331
4005,SI,20080331,197666,300209,MAINE,29549.0,BIDDEFORD SAVINGS BANK,BIDDEFORD,254 MAIN ST.,99991231,17741,18670727,270660,17741_20080331
4072,SI,20080331,438348,709330,MAINE,69363.0,SACO&BIDDEFORD SVG INST,SACO,252 MAIN ST.,99991231,17743,18270221,639967,17743_20080331
4038,SI,20080331,490427,774126,MAINE,62626.0,GORHAM SAVINGS BANK,GORHAM,64 MAIN ST.,99991231,17748,18680101,711500,17748_20080331
4530,SI,20080331,350024,477489,MAINE,48186.0,BATH SAVINGS INSTITUTION,BATH,105 FRONT ST.,99991231,17749,18520419,429303,17749_20080331
35203,SB,20080331,2166243,2943775,ALABAMA,399873.0,SUPERIOR BANK,BIRMINGHAM,17 N. 20TH ST.,20110415,17750,19570531,2543902,17750_20080331
4240,SI,20080331,406602,599888,MAINE,65853.0,ANDROSCOGGIN SAVINGS BANK,LEWISTON,30 LISBON ST.,99991231,17751,18700101,534035,17751_20080331
43804,NM,20080331,23044,32105,OHIO,3881.0,BALTIC STATE BANK,BALTIC,101 E. MAIN ST.,99991231,17759,19020101,28224,17759_20080331
2893,SI,20080331,590580,849358,RHODE ISLAND,219217.0,CENTREVILLE SAVINGS BANK,WEST WARWICK,1218 MAIN ST.,99991231,17764,18880101,630141,17764_20080331
70760,NM,20080331,79236,89728,LOUISIANA,7761.0,GUARANTY BANK&TRUST CO,NEW ROADS,175 NEW RD. ST.,99991231,17767,19570629,81967,17767_20080331
67601,NM,20080331,102457,118126,KANSAS,8673.0,BANK OF HAYS,HAYS,1000 W. 27TH ST.,99991231,17769,19070821,109453,17769_20080331
29691,NM,20080331,54316,62674,SOUTH CAROLINA,7502.0,BLUE RIDGE BANK OF WALHALLA,WALHALLA,100 E. MAIN ST.,99991231,17773,19570617,55172,17773_20080331
76866,NM,20080331,50927,58771,TEXAS,6941.0,FIRST STATE BANK,PAINT ROCK,TRUEHART &MOSS ST.,99991231,17775,19100101,51830,17775_20080331
80904,N,20080331,84997,95293,COLORADO,8144.0,PIKES PEAK NATIONAL BANK,COLORADO SPRINGS,2401 W. COLORADO AVE.,99991231,17782,19570701,87149,17782_20080331
64730,N,20080331,70766,96458,MISSOURI,11493.0,BC NATIONAL BANKS,BUTLER,1109 W. FT. SCOTT ST.,20100430,17792,19021015,84965,17792_20080331
62948,NM,20080331,109964,124449,ILLINOIS,9261.0,HERRIN SECURITY BANK,HERRIN,114 W. MONROE ST.,20141206,17793,19570812,115188,17793_20080331
1420,SB,20080331,238843,415814,MASSACHUSETTS,40911.0,ROLLSTONE BANK&TRUST,FITCHBURG,780 MAIN ST.,99991231,17797,18460212,374903,17797_20080331
2445,SB,20080331,1387740,2390461,MASSACHUSETTS,436473.0,BROOKLINE BANK,BROOKLINE,160 WASHINGTON ST.,99991231,17798,18710101,1953988,17798_20080331
72201,N,20080331,297232,378871,ARKANSAS,30506.0,ONE BANK&TRUST NATIONAL ASSN,LITTLE ROCK,300 W. CAPITOL AVE.,20180801,17800,19570830,348365,17800_20080331
97339,NM,20080331,280655,359696,OREGON,47710.0,CITIZENS BANK,CORVALLIS,275 S. W. 3RD ST.,99991231,17809,19571005,311986,17809_20080331
77979,N,20080331,144726,169166,TEXAS,23268.0,FIRST NB IN PORT LAVACA,PORT LAVACA,1101 HWY 35 BYPASS S.,99991231,17811,19571113,145898,17811_20080331
58544,NM,20080331,29727,32726,NORTH DAKOTA,2672.0,BANK OF HAZELTON,HAZELTON,363 MAIN ST,99991231,17813,19030822,30054,17813_20080331
57375,NM,20080331,43826,50690,SOUTH DAKOTA,3829.0,FARMERS STATE BANK,STICKNEY,221 MAIN ST.,20101001,17821,19571228,46861,17821_20080331
68820,NM,20080331,11474,13248,NEBRASKA,1700.0,BOELUS STATE BANK,BOELUS,523 DELAWARE ST.,99991231,17825,19000101,11548,17825_20080331
58261,NM,20080331,20761,23703,NORTH DAKOTA,2709.0,BANK OF MINTO,MINTO,"20 1ST ST, S.W.",20100301,17829,18810101,20994,17829_20080331
63834,NM,20080331,80555,94169,MISSOURI,13334.0,CITIZENS BANK OF CHARLESTON,CHARLESTON,207 E. COMMERCIAL ST.,99991231,17830,19580120,80835,17830_20080331
66547,SM,20080331,76803,90349,KANSAS,8985.0,KAW VALLEY STATE B&T CO,WAMEGO,1015 KAW VALLEY PARK CIRCLE,99991231,17832,19130303,81363,17832_20080331
29556,N,20080331,110256,134596,SOUTH CAROLINA,15146.0,WILLIAMSBURG FIRST NB,KINGSTREE,200 W. MAIN ST.,20100723,17837,19580201,119450,17837_20080331
19801,SB,20080331,1810993,3173008,DELAWARE,272889.0,WILMINGTON SVG FUND SOCIETY,WILMINGTON,WSFS BANK CTR.-500 DELAWARE,99991231,17838,18320218,2900119,17838_20080331
70548,NM,20080331,74208,83878,LOUISIANA,7466.0,VERMILION BANK&TRUST CO,KAPLAN,420 N CUSHING AVE,99991231,17841,19580308,76412,17841_20080331
75601,NM,20080331,870980,986015,TEXAS,84024.0,TEXAS BANK&TRUST CO,LONGVIEW,300 E. WHALEY ST.,99991231,17842,19580304,901991,17842_20080331
37821,N,20080331,163663,180157,TENNESSEE,15317.0,NATIONAL BANK OF TENNESSEE,NEWPORT,262 E. BROADWAY,20160418,17847,19580314,164840,17847_20080331
76431,NM,20080331,146447,160235,TEXAS,12623.0,FIRST STATE BANK,CHICO,201 S. WEATHERFORD ST.,20200409,17856,19580418,147612,17856_20080331
55912,NM,20080331,217332,266703,MINNESOTA,24429.0,STERLING STATE BANK,AUSTIN,1419 1ST AVE. S.W.,99991231,17863,19580501,242274,17863_20080331
2138,SI,20080331,1615653,2100585,MASSACHUSETTS,179098.0,CAMBRIDGE SAVINGS BANK,CAMBRIDGE,1374 MASSACHUSETTS AVE.,99991231,17870,18340402,1921487,17870_20080331
81321,N,20080331,59708,73630,COLORADO,7075.0,FIRST NATIONAL BANK CORTEZ,CORTEZ,140 W. MAIN ST.,99991231,17872,19580531,66555,17872_20080331
98233,NM,20080331,498845,578637,WASHINGTON,60310.0,SKAGIT STATE BANK,BURLINGTON,301 FAIRHAVEN AVE.,20181101,17874,19580616,518327,17874_20080331
70130,NM,20080331,91370,105357,LOUISIANA,11659.0,BANK OF LOUISIANA,NEW ORLEANS,300 ST. CHARLES AVE.,99991231,17878,19580701,93698,17878_20080331
32348,NM,20080331,65463,79311,FLORIDA,8515.0,CITIZENS STATE BANK,PERRY,2000 S. BYRON BUTLER PKWY.,20190803,17880,19580707,70795,17880_20080331
78357,NM,20080331,31918,35209,TEXAS,3098.0,BRUSH COUNTRY BANK,FREER,902 E RILEY ST,99991231,17881,19580712,32111,17881_20080331
67401,NM,20080331,71287,90271,KANSAS,9778.0,BANK VI,SALINA,2020 S. OHIO,20180616,17883,19090101,80493,17883_20080331
73626,NM,20080331,12626,20285,OKLAHOMA,7598.0,FIRST STATE BANK,CANUTE,612 WILLARD AVE.,20210718,17884,19020812,12687,17884_20080331
36078,NM,20080331,124957,145637,ALABAMA,15123.0,PRIMESOUTH BANK,TALLASSEE,301 MAIN ST.,20190731,17892,19580902,130514,17892_20080331
4332,SI,20080331,385235,645136,MAINE,71667.0,KENNEBEC SAVINGS BANK,AUGUSTA,150 STATE ST.,99991231,17897,18700319,573469,17897_20080331
55901,NM,20080331,156512,195761,MINNESOTA,20346.0,MINNWEST BANK METRO,ROCHESTER,331 16TH AVE. NW,20140524,17898,19580818,175415,17898_20080331
60543,NM,20080331,124313,160562,ILLINOIS,33336.0,OSWEGO COMMUNITY BANK,OSWEGO,10 N. MADISON ST.,20130628,17899,19580830,127226,17899_20080331
52060,SM,20080331,204226,268334,IOWA,30815.0,MAQUOKETA STATE BANK,MAQUOKETA,203 N. MAIN ST.,99991231,17903,19580902,237519,17903_20080331
70570,NM,20080331,100564,116031,LOUISIANA,12175.0,AMERICAN BANK&TRUST CO,OPELOUSAS,307 E. LANDRY ST.,99991231,17906,19580922,103856,17906_20080331
79061,NM,20080331,65129,69885,TEXAS,4431.0,FIRST STATE BANK OF MOBEETIE,MOBEETIE,101 S. WHEELER ST,20200124,17909,19060101,65454,17909_20080331
31021,NM,20080331,167469,208656,GEORGIA,16437.0,MORRIS BANK,DUBLIN,301 BELLEVUE AVE.,99991231,17910,19541129,192219,17910_20080331
79735,N,20080331,44783,51015,TEXAS,5890.0,FIRST NB OF FORT STOCKTON,FORT STOCKTON,1000 W. DICKINSON BLVD.,99991231,17913,19581001,45125,17913_20080331
66834,NM,20080331,17171,19092,KANSAS,1737.0,ALTA VISTA STATE BANK,ALTA VISTA,619 MAIN ST,20160903,17920,19000601,17355,17920_20080331
58573,NM,20080331,44469,49485,NORTH DAKOTA,4366.0,STRASBURG STATE BANK,STRASBURG,720 MAIN ST,99991231,17922,19581112,45119,17922_20080331
66092,NM,20080331,26183,28818,KANSAS,2443.0,WELLSVILLE BANK,WELLSVILLE,112 W 6TH ST,20120401,17923,18850114,26375,17923_20080331
67074,NM,20080331,8787,9838,KANSAS,1031.0,STATE BANK OF LEON,LEON,101 S. MAIN ST.,99991231,17927,19020501,8807,17927_20080331
64057,NM,20080331,420012,494368,MISSOURI,45650.0,BLUE RIDGE BANK&TRUST CO,INDEPENDENCE,4200 LITTLE BLUE PKWY.,99991231,17933,19580908,448718,17933_20080331
42134,NM,20080331,206093,263784,KENTUCKY,22924.0,FRANKLIN BANK&TRUST CO,FRANKLIN,317 N. MAIN ST.,99991231,17937,19581201,240860,17937_20080331
6457,SI,20080331,2172156,2779188,CONNECTICUT,429069.0,LIBERTY BANK,MIDDLETOWN,315 MAIN ST.,99991231,17943,18250515,2350119,17943_20080331
